teste_mapa_tilemap: .word  60, 33
.byte
1,1,1,2,0,0,0,0,0,0,0,3,2,0,0,0,3,1,1,1,1,1,1,2,0,0,0,0,0,0,0,3,2,0,0,0,3,1,1,1,4,4,4,2,0,0,0,0,0,0,0,3,2,0,0,0,3,4,4,1,
1,1,2,0,0,8,0,8,0,0,0,0,0,0,8,0,0,3,1,1,1,1,2,0,0,8,0,8,0,0,0,0,0,0,8,0,0,3,1,1,4,4,2,0,0,8,0,8,0,0,0,0,0,0,8,0,0,3,4,1,
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,
0,0,0,0,0,8,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,8,0,0,0,0,1,
4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,
4,4,5,0,0,8,0,8,0,0,0,0,0,0,8,0,0,10,4,4,4,4,5,0,0,8,0,8,0,0,0,0,0,0,8,0,0,10,4,1,6,4,5,0,0,8,0,8,0,0,0,0,0,0,8,0,0,10,6,6,
4,4,1,5,0,0,0,0,0,0,0,10,5,0,0,0,10,1,4,4,4,4,1,5,0,0,0,0,0,0,0,10,5,0,0,0,10,1,4,1,6,4,1,5,0,0,0,0,0,0,0,10,5,0,0,0,10,1,6,6,
4,4,1,1,4,4,4,4,4,0,0,1,1,4,4,4,1,1,4,4,4,4,1,1,4,4,4,4,4,0,0,1,1,4,4,4,1,1,4,1,6,4,4,4,4,4,4,4,8,0,0,4,4,4,4,4,4,1,6,6,
4,4,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,4,4,4,4,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,4,1,6,4,4,4,4,4,4,4,7,0,0,4,4,4,4,4,4,1,6,6,
1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,7,0,0,4,4,4,4,4,4,4,4,7,
1,1,1,1,1,1,6,1,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,2,0,0,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,2,0,0,4,4,4,4,4,4,4,4,7,
1,1,1,1,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,4,4,4,4,4,2,0,0,0,0,0,4,4,4,4,4,4,4,4,7,
1,1,1,1,2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,4,4,4,4,2,0,0,0,0,0,0,4,4,4,4,4,4,4,4,7,
1,1,1,1,0,0,0,0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,3,1,1,1,1,1,1,1,1,4,4,4,2,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,7,
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,7,
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,8,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,8,8,4,5,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,
4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,6,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,1,
4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,6,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,
4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,
4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,
